params/n_steps,params/n_epochs,params/use_sde,params/verbose,time/time_elapsed,params/max_grad_norm,params/gamma,params/rollout_buffer_class,time/total_timesteps,params/learning_rate,params/clip_range,params/rollout_buffer_kwargs,time/iterations,rollout/ep_len_mean,time/fps,params/_init_setup_model,params/vf_coef,params/normalize_advantage,params/sde_sample_freq,params/device,params/policy_kwargs,params/seed,params/ent_coef,params/policy,mean_reward,params/stats_window_size,params/batch_size,params/gae_lambda,rollout/ep_rew_mean,params/clip_range_vf,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,,,44255,,,,603000,,,,804,15.0,13,,,,,,,,,,1.3217312,,,,1.3219613700000001,,0.2010905146598816,8.494375000000001e-05,0.1451822578907013,0.011445429,-0.028129815795914167,0.2,-0.020868439227342606,0.13888888890699794,-1.0255065441131592,24090,,
,,,,44306,,,,603750,,,,805,15.0,13,,,,,,,,,,1.2580742,,,,1.32646063,,0.3421686291694641,8.4925e-05,0.14531238824129106,0.017356638,-0.029608241468047088,0.2,-0.01013532280921936,0.1661777784427007,-0.9989563266436259,24120,,
,,,,44357,,,,604500,,,,806,15.0,13,,,,,,,,,,1.4084842,,,,1.3502389,,0.1554858684539795,8.490625000000001e-05,0.19894937376181285,0.019120632,-0.033309643535316,0.2,0.010983206331729889,0.18395555533158284,-1.032431701819102,24150,,
,,,,,,,,605000,,,,,,,,,,,,,,,,,,,,,,0.01350867748260498,8.48875e-05,0.08904506986339887,0.014023412,-0.0321902502486586,0.2,-0.04460460692644119,0.14933333334047347,-0.9659683346748352,24180,15.0,1.4123700618743897
,,,,44414,,,,605250,,,,807,15.05,13,,,,,,,,,,1.4565221,,,,1.4221583300000002,,,,,,,,,,,,,
,,,,44465,,,,606000,,,,808,15.05,13,,,,,,,,,,1.3003677,,,,1.38867755,,0.016882479190826416,8.486875e-05,0.08924433415134748,0.010453041,-0.024070226811265805,0.2,-0.028895262628793716,0.10142222219146788,-0.975121412674586,24210,,
,,,,44517,,,,606750,,,,809,15.0,13,,,,,,,,,,1.4507842,,,,1.3554248499999997,,0.14530783891677856,8.485e-05,0.2438251107931137,0.011448482,-0.027084810781333957,0.2,0.035453371703624725,0.10582222177957495,-1.0078335722287497,24240,,
,,,,44570,,,,607500,,,,810,15.0,13,,,,,,,,,,1.3829148,,,,1.40114563,,0.01435554027557373,8.483125e-05,0.07432120069861411,0.011131044,-0.02982511020811896,0.2,-0.04861968383193016,0.12226666634281476,-1.001838783423106,24270,,
,,,,44619,,,,608250,,,,811,15.0,13,,,,,,,,,,1.3126842,,,,1.3792998499999998,,0.009939372539520264,8.481250000000001e-05,0.19818870226542154,0.015860802,-0.028815186000160035,0.2,0.014172397553920746,0.14724444436530273,-1.0223357319831847,24300,,
,,,,44668,,,,609000,,,,812,15.0,13,,,,,,,,,,1.2812157,,,,1.3330139699999999,,0.08102226257324219,8.479375000000001e-05,0.14631122400363286,0.013599306,-0.029985439717686843,0.2,-0.016545623540878296,0.1652444451969738,-1.0364367922147115,24330,,
,,,,44719,,,,609750,,,,813,15.0,13,,,,,,,,,,1.4642379,,,,1.35162546,,-0.02540421485900879,8.477500000000001e-05,0.18436175088087717,0.013781507,-0.032175966771340235,0.2,-0.0043188780546188354,0.159111111300687,-1.011449897289276,24360,,
,,,,,,,,610000,,,,,,,,,,,,,,,,,,,,,,0.03094404935836792,8.475625e-05,0.07642087315519651,0.013454872,-0.031684197196830036,0.2,-0.05355580523610115,0.13440000029901664,-1.0153018593788148,24390,15.0,1.624980592727661
,,,,44773,,,,610500,,,,814,15.05,13,,,,,,,,,,1.3401937,,,,1.40207172,,,,,,,,,,,,,
,,,,44823,,,,611250,,,,815,15.05,13,,,,,,,,,,1.4335492,,,,1.4071244299999999,,0.4962450861930847,8.473749999999999e-05,0.10245854755242666,0.016662613,-0.032781860910562996,0.2,-0.03503468260169029,0.18835555523013076,-1.0108275492986043,24420,,
,,,,44873,,,,612000,,,,816,15.0,13,,,,,,,,,,1.3946586,,,,1.3831869500000002,,0.30750179290771484,8.471875e-05,0.09389286562800407,0.012910389,-0.02734587485183857,0.2,-0.03296447917819023,0.13568888746667654,-1.010199671983719,24450,,
,,,,44924,,,,612750,,,,817,15.0,13,,,,,,,,,,1.3520818,,,,1.3466705600000004,,0.3381316065788269,8.47e-05,0.11289791737993558,0.01346176,-0.03214666981378365,0.2,-0.031380437314510345,0.1416888888614873,-0.9887717803319295,24480,,
,,,,44974,,,,613500,,,,818,15.0,13,,,,,,,,,,1.2361509,,,,1.32473825,,0.04913759231567383,8.468125e-05,0.14467065036296844,0.010769012,-0.025660588428109053,0.2,-0.008027292788028717,0.11342222184563676,-0.9616509040196737,24510,,
,,,,45026,,,,614250,,,,819,15.0,13,,,,,,,,,,1.2563119,,,,1.2631951399999999,,0.23949062824249268,8.46625e-05,0.17452642073233923,0.012738855,-0.031493230323772894,0.2,-0.004712425172328949,0.12333333448817332,-0.979231333732605,24540,,
,,,,,,,,615000,,,,,,,,,,,,,,,,1.4250243,,,,,,-0.09722387790679932,8.464375000000001e-05,0.26518238385518395,0.011261542,-0.028394455857347307,0.2,0.04004065692424774,0.12320000085358819,-0.9462294240792593,24570,15.0,1.20807843208313
,,,,45081,,,,615000,,,,820,15.0,13,,,,,,,,,,,,,,1.3410214999999999,,,,,,,,,,,,,
,,,,45130,,,,615750,,,,821,15.05,13,,,,,,,,,,1.4649141,,,,1.45444742,,-0.25245893001556396,8.462500000000001e-05,0.07361216271917025,0.014883566,-0.03647592835627599,0.2,-0.057299647480249405,0.16737777655168126,-0.9292686780293783,24600,,
,,,,45179,,,,616500,,,,822,15.05,13,,,,,,,,,,1.4679785,,,,1.4557513299999996,,0.06626540422439575,8.460625000000001e-05,0.06019063542286555,0.014348616,-0.029304265923984354,0.2,-0.04957128316164017,0.16671111105630795,-0.9576102058092754,24630,,
,,,,45227,,,,617250,,,,823,15.0,13,,,,,,,,,,1.3735408,,,,1.4005250900000001,,0.0563277006149292,8.45875e-05,0.06578344280521074,0.012660284,-0.030983676455625185,0.2,-0.05052205175161362,0.14617777663903933,-0.9633407950401306,24660,,
,,,,45282,,,,618000,,,,824,15.0,13,,,,,,,,,,1.3403872,,,,1.33686742,,0.010085642337799072,8.456875e-05,0.13302766581376393,0.014557375,-0.030408417634541787,0.2,-0.018847927451133728,0.1480444447292636,-0.9534415205319723,24690,,
,,,,45333,,,,618750,,,,825,15.0,13,,,,,,,,,,1.4283348,,,,1.3945264100000005,,-0.015452265739440918,8.455000000000001e-05,0.1795578196644783,0.014264281,-0.032980088354626486,0.2,0.001397557556629181,0.15986666788036624,-0.9785013318061828,24720,,
,,,,45384,,,,619500,,,,826,15.0,13,,,,,,,,,,1.3620746,,,,1.4055137099999997,,0.021016359329223633,8.453125e-05,0.06377464011311532,0.014356202,-0.030097192781511715,0.2,-0.05512978881597519,0.15017777984030545,-0.9884713192780813,24750,,
,,,,,,,,620000,,,,,,,,,,,,,,,,,,,,,,0.03688931465148926,8.45125e-05,0.15994273672501247,0.011568249,-0.029486825821610788,0.2,-0.009488299489021301,0.13328888931622107,-1.0035648147265117,24780,15.0,1.6272606611251832
,,,,45440,,,,620250,,,,827,15.05,13,,,,,,,,,,1.3966217,,,,1.3640067600000003,,,,,,,,,,,,,
,,,,45491,,,,621000,,,,828,15.05,13,,,,,,,,,,1.354377,,,,1.3853979799999998,,0.09562861919403076,8.449375e-05,0.15023326277732849,0.011336446,-0.028270240562978326,0.2,-0.00953672081232071,0.1096000005180637,-0.9914489130179087,24810,,
,,,,45540,,,,621750,,,,829,15.0,13,,,,,,,,,,1.4159621,,,,1.3744537600000002,,-0.05877518653869629,8.447500000000001e-05,0.15798110316197078,0.01472255,-0.030641706272918304,0.2,-0.011567406356334686,0.16439999938011168,-0.9677178144454956,24840,,
,,,,45590,,,,622500,,,,830,15.0,13,,,,,,,,,,1.4564066,,,,1.4206819500000003,,0.04998171329498291,8.445625000000001e-05,0.14768173744281132,0.016118329,-0.03284651110820058,0.2,-0.018634043633937836,0.17444444335221002,-0.9842624922593435,24870,,
,,,,45639,,,,623250,,,,831,15.0,13,,,,,,,,,,1.3530296,,,,1.4104691200000001,,0.09401124715805054,8.443750000000001e-05,0.08464373921354612,0.019245801,-0.02470298451582593,0.2,-0.036626074463129044,0.14577777935191988,-1.0046208381652832,24900,,
,,,,45689,,,,624000,,,,832,15.0,13,,,,,,,,,,1.4444247,,,,1.4141408399999997,,0.032563865184783936,8.441875e-05,0.156033460299174,0.01361304,-0.029706192507863823,0.2,-0.011086784303188324,0.1533333338641872,-0.9881084998448689,24930,,
,,,,45737,,,,624750,,,,833,15.0,13,,,,,,,,,,1.3385327,,,,1.42196833,,-0.24756073951721191,8.439999999999999e-05,0.06480767478545507,0.012032183,-0.02866375244067362,0.2,-0.052856750786304474,0.16048888834193348,-0.9754819293816884,24960,,
,,,,,,,,625000,,,,,,,,,,,,,,,,,,,,,,0.0825757384300232,8.438125e-05,0.12005028451482455,0.010023831,-0.026560163078084585,0.2,-0.021952591836452484,0.11199999915746352,-0.9943312227725982,24990,15.0,1.6161960363388062
,,,,45792,,,,625500,,,,834,15.05,13,,,,,,,,,,1.2629492,,,,1.3117017600000003,,,,,,,,,,,,,
,,,,45842,,,,626250,,,,835,15.05,13,,,,,,,,,,1.4374406,,,,1.3402479000000003,,0.0005556344985961914,8.43625e-05,0.190258194009463,0.01824693,-0.03464017905502885,0.2,0.00036989152431488037,0.13359999966342,-0.9869159718354543,25020,,
,,,,45892,,,,627000,,,,836,15.0,13,,,,,,,,,,1.4276897,,,,1.4223176199999998,,0.0274122953414917,8.434375e-05,0.11436523670951525,0.013459025,-0.030386774985471526,0.2,-0.02766972780227661,0.13111111046746374,-0.9850272019704183,25050,,
,,,,45941,,,,627750,,,,837,15.0,13,,,,,,,,,,1.3662113,,,,1.38637007,,0.00987011194229126,8.4325e-05,0.07438179304202398,0.015155758,-0.033913224548629134,0.2,-0.05090397223830223,0.1709777774910132,-0.9824271559715271,25080,,
,,,,45991,,,,628500,,,,838,15.0,13,,,,,,,,,,1.3113202,,,,1.3181304600000001,,0.06304824352264404,8.430625e-05,0.08736029962698619,0.01057156,-0.031659823563394855,0.2,-0.04380756989121437,0.11680000036333998,-0.9665265878041586,25110,,
,,,,46040,,,,629250,,,,839,15.0,13,,,,,,,,,,1.3387458,,,,1.3359577999999996,,0.19603610038757324,8.428750000000001e-05,0.19113867481549582,0.015196805,-0.028053232077426375,0.2,0.008722320199012756,0.13560000034825256,-0.9625614563624064,25140,,
,,,,,,,,630000,,,,,,,,,,,,,,,,1.3441974,,,,,,0.07710373401641846,8.426875000000001e-05,0.11460328921675682,0.012740425,-0.029164106234949503,0.2,-0.027875903993844986,0.14271111281899115,-0.9855305413405101,25170,15.0,1.613324809074402
,,,,46095,,,,630000,,,,840,15.0,13,,,,,,,,,,,,,,1.3255548800000003,,,,,,,,,,,,,
,,,,46145,,,,630750,,,,841,15.05,13,,,,,,,,,,1.394539,,,,1.3588904300000002,,-0.039542436599731445,8.425000000000001e-05,0.20816144744555157,0.015992302,-0.03282912349302532,0.2,0.004110954701900482,0.13137777732529987,-1.0021808405717214,25200,,
,,,,46196,,,,631500,,,,842,15.05,13,,,,,,,,,,1.4482738,,,,1.4574105699999995,,0.0020735859870910645,8.423125e-05,0.06971368330220382,0.021123568,-0.03379178341502943,0.2,-0.05705094709992409,0.20168888953824837,-0.9915928224722544,25230,,
,,,,46246,,,,632250,,,,843,15.0,13,,,,,,,,,,1.3797244,,,,1.4141469399999997,,0.031658172607421875,8.421250000000001e-05,0.060448106626669565,0.015302901,-0.032123990250068395,0.2,-0.055413663387298584,0.17404444434990485,-0.9762315114339193,25260,,
,,,,46297,,,,633000,,,,844,15.0,13,,,,,,,,,,1.467909,,,,1.4344787500000007,,0.06488722562789917,8.419375e-05,0.1549418682853381,0.01199795,-0.029567210768804784,0.2,-0.008401937782764435,0.1493333329446614,-0.9887197136878967,25290,,
,,,,46348,,,,633750,,,,845,15.0,13,,,,,,,,,,1.5496497,,,,1.52847024,,0.0012947320938110352,8.4175e-05,0.04669629720350107,0.009426843,-0.02714124291963458,0.2,-0.056897830218076706,0.10466666679518918,-0.9680183033148447,25320,,
,,,,46398,,,,634500,,,,846,15.0,13,,,,,,,,,,1.4554192,,,,1.49225647,,0.12642866373062134,8.415625e-05,0.028827847602466743,0.01326419,-0.02540000824968125,0.2,-0.05732414126396179,0.1502666665862004,-0.9782789190610249,25350,,
,,,,,,,,635000,,,,,,,,,,,,,,,,,,,,,,0.26936614513397217,8.41375e-05,0.09255771016081174,0.012055137,-0.02317469874519027,0.2,-0.02592068538069725,0.13311111075648416,-0.9802320043245951,25380,15.0,1.6168684720993043
,,,,46454,,,,635250,,,,847,15.05,13,,,,,,,,,,1.407243,,,,1.43171192,,,,,,,,,,,,,
,,,,46504,,,,636000,,,,848,15.05,13,,,,,,,,,,1.2490466,,,,1.3384250500000001,,0.01851135492324829,8.411875000000001e-05,0.06934260999162992,0.012501675,-0.029346235286009808,0.2,-0.04864557087421417,0.15302222029616436,-0.9908841371536254,25410,,
,,,,46555,,,,636750,,,,849,15.0,13,,,,,,,,,,1.4256127,,,,1.3271328599999999,,-0.029833316802978516,8.41e-05,0.15639606068531672,0.0108329095,-0.02741996682988379,0.2,-0.009156100451946259,0.09124444418897232,-0.998275367418925,25440,,
,,,,46605,,,,637500,,,,850,15.0,13,,,,,,,,,,1.4365512,,,,1.43076926,,0.027473628520965576,8.408125e-05,0.07788216223319372,0.0120327445,-0.028114484712481503,0.2,-0.04397599399089813,0.11484444462694228,-0.9707539518674214,25470,,
,,,,46656,,,,638250,,,,851,15.0,13,,,,,,,,,,1.4547067,,,,1.4350646800000002,,-0.0013456344604492188,8.40625e-05,0.09887586931387583,0.016440693,-0.03144479318285984,0.2,-0.03324274718761444,0.20195555523969233,-0.993407255411148,25500,,
,,,,46706,,,,639000,,,,852,15.0,13,,,,,,,,,,1.3908322,,,,1.4130806500000004,,0.05690956115722656,8.404375e-05,0.1035995490849018,0.012511009,-0.029474159019399027,0.2,-0.034789953380823135,0.1459555560645337,-0.9857797702153523,25530,,
,,,,46757,,,,639750,,,,853,15.0,13,,,,,,,,,,1.3011374,,,,1.3661095499999996,,-0.06298184394836426,8.4025e-05,0.08315597797433535,0.014188473,-0.03361587305671225,0.2,-0.04883844032883644,0.13733333311975002,-1.0060420751571655,25560,,
,,,,,,,,640000,,,,,,,,,,,,,,,,,,,,,,0.20084911584854126,8.400625e-05,0.14333646843830744,0.0128496885,-0.03126591923199594,0.2,-0.013670682907104492,0.15595555591086546,-0.9576134324073792,25590,15.0,1.4161233305931091
,,,,46812,,,,640500,,,,854,15.05,13,,,,,,,,,,1.3895135,,,,1.34527976,,,,,,,,,,,,,
,,,,46861,,,,641250,,,,855,15.05,13,,,,,,,,,,1.3698189,,,,1.35974291,,0.04490077495574951,8.39875e-05,0.19538272221883138,0.013232506,-0.03034416122444803,0.2,0.011632785201072693,0.13382222230235735,-0.9649328768253327,25620,,
,,,,46911,,,,642000,,,,856,15.0,13,,,,,,,,,,1.2985991,,,,1.33437547,,0.26634007692337036,8.396875e-05,0.14695407698551813,0.0100255795,-0.026186884761767257,0.2,-0.004625037312507629,0.1192444449601074,-0.952722837527593,25650,,
,,,,46961,,,,642750,,,,857,15.0,13,,,,,,,,,,1.3112624,,,,1.31544703,,0.13699787855148315,8.395000000000001e-05,0.1562571828564008,0.012353736,-0.030557270811477456,0.2,-0.010846376419067383,0.1519555558062469,-0.9946116864681244,25680,,
,,,,47010,,,,643500,,,,858,15.0,13,,,,,,,,,,1.5268645,,,,1.4183515100000001,,0.1564338207244873,8.393125000000001e-05,0.20595706303914388,0.010376785,-0.028218186586681366,0.2,0.023337729275226593,0.1522666669683531,-0.9704455574353535,25710,,
,,,,47059,,,,644250,,,,859,15.0,13,,,,,,,,,,1.3930085,,,,1.4696624400000002,,-0.05997920036315918,8.391250000000001e-05,0.04332090380291144,0.01247096,-0.0245975095745487,0.2,-0.05429913103580475,0.15604444506267706,-0.977390565474828,25740,,
,,,,,,,,645000,,,,,,,,,,,,,,,,1.4541616,,,,,,-0.0343327522277832,8.389375e-05,0.1165601059794426,0.0140197165,-0.02865921382474609,0.2,-0.02248172089457512,0.1319555551900218,-0.9977758566538493,25770,15.0,1.62752046585083
,,,,47114,,,,645000,,,,860,15.0,13,,,,,,,,,,,,,,1.4236532799999997,,,,,,,,,,,,,
,,,,47164,,,,645750,,,,861,15.05,13,,,,,,,,,,1.4846214,,,,1.4695352999999998,,0.04065883159637451,8.3875e-05,0.10280093923211098,0.014236865,-0.029686407587863516,0.2,-0.03229345753788948,0.15168888990301638,-1.014182492097219,25800,,
,,,,47215,,,,646500,,,,862,15.05,13,,,,,,,,,,1.4469455,,,,1.4498360499999998,,0.07423019409179688,8.385625e-05,0.0447874341160059,0.01372156,-0.030784028471851126,0.2,-0.05960478633642197,0.1557777770794928,-1.0009083072344462,25830,,
,,,,47267,,,,647250,,,,863,15.0,13,,,,,,,,,,1.3906485,,,,1.4089635300000003,,-0.0015152692794799805,8.38375e-05,0.12262901291251183,0.0129340375,-0.02686432970552189,0.2,-0.01748673990368843,0.13875555568374692,-0.9933406452337901,25860,,
,,,,47317,,,,648000,,,,864,15.0,13,,,,,,,,,,1.4022439,,,,1.42242289,,0.2321532964706421,8.381875e-05,0.11568483809630076,0.012732695,-0.027782136763042458,0.2,-0.028248772025108337,0.14102222142585863,-0.9894951005776723,25890,,
,,,,47367,,,,648750,,,,865,15.0,13,,,,,,,,,,1.4512135,,,,1.4163218,,0.04321390390396118,8.38e-05,0.07114345182975133,0.012650764,-0.031059453021051984,0.2,-0.047856759279966354,0.185155555109183,-1.00147864818573,25920,,
,,,,47418,,,,649500,,,,866,15.0,13,,,,,,,,,,1.4271293,,,,1.4191829600000003,,0.5311598479747772,8.378125000000001e-05,0.07367942581574122,0.013555568,-0.02732012146516804,0.2,-0.04172605648636818,0.14359999891991418,-0.9870326777299245,25950,,
,,,,,,,,650000,,,,,,,,,,,,,,,,,,,,,,0.11964643001556396,8.376250000000001e-05,0.06528763994574546,0.012856021,-0.03314420793335886,0.2,-0.05699923634529114,0.1899555563305815,-1.0245882352193196,25980,15.0,1.612398052215576
,,,,47473,,,,650250,,,,867,15.05,13,,,,,,,,,,1.487267,,,,1.4307460799999998,,,,,,,,,,,,,
,,,,47524,,,,651000,,,,868,15.05,13,,,,,,,,,,1.3724688,,,,1.42979814,,-0.04102635383605957,8.374375000000001e-05,0.10128551994760832,0.014405988,-0.027973680773998304,0.2,-0.028567370027303696,0.17066666741545003,-1.0007441520690918,26010,,
,,,,47574,,,,651750,,,,869,15.0,13,,,,,,,,,,1.4334233,,,,1.4188716499999998,,0.11333960294723511,8.3725e-05,0.07307394221425056,0.012182566,-0.03376409155076576,0.2,-0.05683067440986633,0.13119999988315006,-1.0299508849779764,26040,,
,,,,47624,,,,652500,,,,870,15.0,13,,,,,,,,,,1.2995607,,,,1.36564941,,-0.051226019859313965,8.370625e-05,0.11219592268268268,0.013832572,-0.024625293191118783,0.2,-0.021603941917419434,0.16639999984763562,-1.0591891765594483,26070,,
,,,,47674,,,,653250,,,,871,15.0,13,,,,,,,,,,1.3744484,,,,1.3372043,,0.02733534574508667,8.368750000000001e-05,0.16220663835604984,0.010491633,-0.029379143578279764,0.2,-0.01571386307477951,0.09600000064820051,-1.0128004829088846,26100,,
,,,,47725,,,,654000,,,,872,15.0,13,,,,,,,,,,1.2379185,,,,1.3164727600000001,,0.02462935447692871,8.366875e-05,0.0913273885846138,0.014801548,-0.028829962313671884,0.2,-0.04305283725261688,0.15604444285854696,-1.0372672041257223,26130,,
,,,,47775,,,,654750,,,,873,15.0,13,,,,,,,,,,1.4542161,,,,1.3660795400000003,,-0.1432708501815796,8.365e-05,0.19706278443336486,0.013870163,-0.03020967757927462,0.2,0.002671867609024048,0.15431111172462503,-1.0202166438102722,26160,,
,,,,,,,,655000,,,,,,,,,,,,,,,,,,,,,,0.0643237829208374,8.363125e-05,0.08700969864924749,0.01140386,-0.0271810447884724,0.2,-0.040366508066654205,0.18146666646935045,-1.0235767364501953,26190,15.0,1.210650634765625
,,,,47828,,,,655500,,,,874,15.05,13,,,,,,,,,,1.4754148,,,,1.47554703,,,,,,,,,,,,,
,,,,47877,,,,656250,,,,875,15.05,13,,,,,,,,,,1.4269309,,,,1.4515355899999998,,-0.11993134021759033,8.36125e-05,0.09724952379862467,0.015084548,-0.02493986710130963,0.2,-0.025979500263929367,0.16928888824768365,-1.0382756392161052,26220,,
,,,,47927,,,,657000,,,,876,15.0,13,,,,,,,,,,1.4761184,,,,1.45164004,,-0.007799386978149414,8.359375000000001e-05,0.07452572534481684,0.013937102,-0.03346946970396158,0.2,-0.05080414190888405,0.1735111115500331,-1.0098097801208497,26250,,
,,,,47978,,,,657750,,,,877,15.0,13,,,,,,,,,,1.3551196,,,,1.4153212300000002,,0.0625007152557373,8.357500000000001e-05,0.09398226315776508,0.01130731,-0.02458500602125291,0.2,-0.026058703660964966,0.14395555478986352,-1.0379050453503926,26280,,
,,,,48028,,,,658500,,,,878,15.0,13,,,,,,,,,,1.3516364,,,,1.3537432100000002,,0.07813501358032227,8.355625e-05,0.11769063224395117,0.011132534,-0.02921598954961325,0.2,-0.027989022433757782,0.12195555462191503,-1.0467033425966898,26310,,
,,,,48079,,,,659250,,,,879,15.0,13,,,,,,,,,,1.4768212,,,,1.40411497,,0.1112096905708313,8.35375e-05,0.19463466852903366,0.014358241,-0.029287607586984017,0.2,0.012777864933013916,0.14475555603081983,-1.0159506758054098,26340,,
,,,,,,,,660000,,,,,,,,,,,,,,,,1.300139,,,,,,-0.1454613208770752,8.351875e-05,0.10475115105509758,0.015692547,-0.0278826939545158,0.2,-0.026730436831712723,0.1924888894893229,-1.0076471507549285,26370,15.0,1.4192381024360656
,,,,48134,,,,660000,,,,880,15.0,13,,,,,,,,,,,,,,1.3880166299999999,,,,,,,,,,,,,
,,,,48183,,,,660750,,,,881,15.05,13,,,,,,,,,,1.3858974,,,,1.35314238,,0.008795499801635742,8.35e-05,0.17891031106313068,0.011083863,-0.030863258953082114,0.2,0.0017457827925682068,0.12684444474677245,-1.054748260974884,26400,,
,,,,48232,,,,661500,,,,882,15.05,13,,,,,,,,,,1.4547497,,,,1.4204043399999995,,-0.04527485370635986,8.348125e-05,0.08681744113564491,0.014988068,-0.0312961782250967,0.2,-0.04372088983654976,0.15844444318984946,-1.0252826809883118,26430,,
,,,,48281,,,,662250,,,,883,15.0,13,,,,,,,,,,1.3646725,,,,1.3898084499999999,,0.3307721018791199,8.34625e-05,0.08399186879396439,0.011072723,-0.029020124889641164,0.2,-0.040977753698825836,0.12862222253655395,-1.06511492729187,26460,,
,,,,48331,,,,663000,,,,884,15.0,13,,,,,,,,,,1.3542515,,,,1.35919639,,0.017171025276184082,8.344375e-05,0.09918249373634656,0.013122789,-0.03199123581153236,0.2,-0.04354681074619293,0.17208888940513134,-1.0250251173973084,26490,,
,,,,48380,,,,663750,,,,885,15.0,13,,,,,,,,,,1.4836249,,,,1.4025328,,0.04040122032165527,8.342500000000001e-05,0.11962507863839468,0.01113064,-0.031034091933506206,0.2,-0.02898290753364563,0.11911111113149672,-1.0107044021288554,26520,,
,,,,48431,,,,664500,,,,886,15.0,13,,,,,,,,,,1.3632753,,,,1.38787598,,0.06778895854949951,8.340625000000001e-05,0.10838777696092923,0.011782729,-0.028770236740219925,0.2,-0.03163978457450867,0.13911111266352236,-1.0213995158672333,26550,,
,,,,,,,,665000,,,,,,,,,,,,,,,,,,,,,,0.29049086570739746,8.338750000000001e-05,0.1426602527499199,0.017748877,-0.029749983830646563,0.2,-0.014920443296432495,0.15808888860046863,-1.0284995992978414,26580,15.0,1.6056219816207886
,,,,48488,,,,665250,,,,887,15.05,13,,,,,,,,,,1.2790126,,,,1.3315383400000003,,,,,,,,,,,,,
,,,,48541,,,,666000,,,,888,15.05,13,,,,,,,,,,1.4657806,,,,1.3723672000000002,,-0.04978752136230469,8.336875e-05,0.19419700056314468,0.013815445,-0.03203532474028568,0.2,-0.00426860898733139,0.14417777718044816,-1.0400615731875102,26610,,
